radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,270,1,2090,50214,0,6.188126,49.62237,1000,27,1,1420793746,1420793746,0
GSM,270,1,2090,50244,0,6.182968,49.618927,1000,10,1,1420793746,1420793746,0
GSM,270,1,2090,50216,0,6.140179,49.592991,4352,270,1,1420793747,1420793747,0
GSM,270,1,2090,50245,0,6.173987,49.605496,1000,50,1,1420793746,1420793746,0
GSM,270,1,2090,50190,0,6.167135,49.593172,1000,48,1,1420793748,1420793748,0
GSM,270,1,2090,50030,0,6.15303,49.57929,1000,27,1,1420793748,1420793748,0
GSM,270,1,2090,50031,0,6.142783,49.5757,1000,26,1,1420793749,1420793749,0
GSM,270,1,2090,50191,0,6.15855,49.584571,1000,51,1,1420793748,1420793748,0
GSM,270,1,2090,50032,0,6.136355,49.575119,1000,21,1,1420793749,1420793749,0
GSM,270,1,2090,50239,0,6.1199,49.593058,1000,16,1,1420793747,1420793747,0
GSM,270,1,2090,50012,0,6.111317,49.594817,1000,32,1,1420793747,1420793747,0
GSM,270,1,2090,50013,0,6.099079,49.591697,1269,14,1,1420793747,1420793747,0
GSM,270,1,2090,50354,0,6.075639,49.588023,1432,48,1,1420793747,1420793747,0
GSM,270,1,2090,50640,0,6.087413,49.587328,1000,64,1,1420793749,1420793749,0
GSM,270,1,2090,50315,0,6.087435,49.591518,1000,17,1,1420793747,1420793747,0
GSM,270,1,2090,50636,0,6.085713,49.585155,1070,52,1,1420793749,1420793749,0
GSM,270,1,2090,50498,0,6.04656,49.576056,3063,195,1,1420793750,1420793750,0
GSM,270,1,2080,51894,0,6.015212,49.563751,1000,115,1,1420793748,1420793748,0
GSM,270,1,2080,50200,0,6.016101,49.545621,2385,300,1,1420793751,1420793751,0
GSM,270,1,2080,50225,0,6.021896,49.53919,1825,92,1,1420793751,1420793751,0
GSM,270,1,2080,50224,0,6.0184478759766,49.521560668945,1000,3,1,1420793748,1420793748,0
GSM,270,1,2080,50188,0,6.017075,49.520562,1000,11,1,1420793748,1420793748,0
GSM,270,1,2080,51047,0,6.000434,49.526316,1404,93,1,1420793748,1420793748,0
GSM,270,1,2080,50189,0,6.008043,49.523092,1000,26,1,1420793748,1420793748,0
GSM,270,1,2080,50681,0,5.994082,49.5298,1000,35,1,1420793748,1420793748,0
GSM,270,1,2080,50680,0,5.98851,49.532547,1000,5,1,1420793748,1420793748,0
GSM,270,1,2080,50477,0,5.9854888916016,49.528427124023,1000,2,1,1420793748,1420793748,0
GSM,270,1,2080,50753,0,6.032243,49.543017,5506,343,1,1420793749,1420793749,0
GSM,270,1,2080,50754,0,5.98764,49.530899,1000,30,1,1420793748,1420793748,0
GSM,270,1,2080,50759,0,6.015807,49.530117,1000,13,1,1420793749,1420793749,0
GSM,270,1,2080,50757,0,6.038035,49.54375,1000,19,1,1420793749,1420793749,0
GSM,270,1,2090,50005,0,6.10988,49.578372,1000,19,1,1420793749,1420793749,0
GSM,270,1,2090,50634,0,6.101323,49.579717,1000,23,1,1420793749,1420793749,0
GSM,270,1,2080,50962,0,6.059494,49.558487,1000,9,1,1420793749,1420793749,0
GSM,270,1,2090,50641,0,6.088108,49.577419,1000,40,1,1420793751,1420793751,0
GSM,270,1,2080,51021,0,6.081161,49.564075,1000,24,1,1420793749,1420793749,0
GSM,270,1,2080,51020,0,6.085434,49.567032,1000,9,1,1420793749,1420793749,0
GSM,270,1,2080,50914,0,6.085898,49.567988,1000,26,1,1420793749,1420793749,0
GSM,270,1,2090,50968,0,6.080214,49.609264,3692,154,1,1420793750,1420793750,0
GSM,270,1,2080,50915,0,6.076607,49.562862,1000,40,1,1420793751,1420793751,0
GSM,270,1,2090,50967,0,6.085115,49.587104,1000,11,1,1420793750,1420793750,0
GSM,270,1,2080,50912,0,6.062934,49.55968,1000,33,1,1420793751,1420793751,0
GSM,270,1,2090,50705,0,6.080875,49.596548,1000,48,1,1420793750,1420793750,0
GSM,270,1,2080,50913,0,6.052231,49.554199,1279,30,1,1420793751,1420793751,0
GSM,270,1,2080,50223,0,6.039575,49.545181,1000,65,1,1420793750,1420793750,0
GSM,270,1,2090,50704,0,6.081188,49.606979,1000,35,1,1420793750,1420793750,0
GSM,270,1,2090,50772,0,6.082993,49.619064,1000,15,1,1420793750,1420793750,0
GSM,270,1,2090,50770,0,6.069825,49.629485,1000,17,1,1420793750,1420793750,0
GSM,270,1,2090,50771,0,6.072144,49.628334,1175,20,1,1420793750,1420793750,0
GSM,270,1,2090,50172,0,6.066444,49.639389,1000,40,1,1420793751,1420793751,0
GSM,270,1,2080,50177,0,6.079395,49.651296,1074,134,1,1420793751,1420793751,0
GSM,270,1,2080,50176,0,6.081619,49.648666,1000,9,1,1420793751,1420793751,0
GSM,270,1,2080,50175,0,6.082776,49.653758,1000,19,1,1420793751,1420793751,0
GSM,270,1,2090,50027,0,6.081619,49.622154,1000,4,1,1420793751,1420793751,0
GSM,270,1,1011,30073,0,6.182739,49.617199,1000,3,1,1420813545,1519301008,0
GSM,270,1,2090,50003,0,6.125412,49.590988,1000,9,1,1420793747,1420793747,0
GSM,270,1,2090,50313,0,6.122513,49.591599,1000,9,1,1420793747,1420793747,0
GSM,270,1,2090,51888,0,6.117325,49.595261,1000,6,1,1420793747,1420793747,0
GSM,270,1,2080,50682,0,5.9868621826172,49.53254699707,1000,4,1,1420793748,1420793748,0
GSM,270,1,2090,50173,0,6.06926,49.629135,1000,6,1,1420793751,1420793751,0
GSM,270,1,2090,50633,0,6.0802459716797,49.59846496582,1000,1,1,1420793751,1420793751,0
GSM,270,1,2090,50352,0,6.124976,49.591599,1000,7,1,1420793747,1420793747,0
GSM,270,1,2090,50002,0,6.078323,49.589676,1000,5,1,1420793747,1420793747,0
GSM,270,1,2080,50133,0,6.0198211669922,49.524307250977,1000,8,1,1420793748,1420793748,0
GSM,270,1,2080,50752,0,5.9882354736328,49.53254699707,1000,5,1,1420793748,1420793748,0
GSM,270,1,2080,50963,0,6.0527801513672,49.55451965332,1000,3,1,1420793749,1420793749,0
GSM,270,1,2090,50635,0,6.088028,49.571762,1000,9,1,1420793749,1420793749,0
GSM,270,1,2090,50569,0,6.067886,49.630966,1000,3,1,1420793750,1420793750,0
GSM,270,1,2090,50632,0,6.0802459716797,49.602584838867,1000,1,1,1420793751,1420793751,0
GSM,270,1,2080,50287,0,6.0829925537109,49.656143188477,1000,1,1,1420793751,1420793751,0
GSM,270,77,6155,11421,0,6.2793731689453,49.43229675293,1000,1,1,1420797849,1420797849,0
GSM,270,77,4129,13477,0,6.577441,49.705125,2599,22,1,1421056358,1491864722,0
UMTS,270,77,5,1333191,0,6.057318,50.209591,7756,5,1,1421073476,1463966364,0
GSM,270,77,65281,2051,0,6.1351776123047,49.60807800293,1000,4,1,1421079190,1457505234,0
GSM,270,1,1031,15760,0,6.203711,49.932894,1000,21,1,1421100487,1476953429,0
GSM,270,1,1030,15085,0,6.040421,50.158768,1000,2,1,1421100488,1421284081,0
GSM,270,77,687,22037,0,6.3700103759766,49.665756225586,1000,2,1,1421101440,1443589086,0
UMTS,270,77,5,1052854,0,5.934162,49.96376,1000,8,1,1421158054,1421158054,0
UMTS,270,77,5,1336051,0,5.937793,49.966613,1000,26,1,1421179379,1480300767,0
GSM,270,99,14,15241,0,6.0788726806641,50.040664672852,1000,1,1,1421227751,1421227751,0
GSM,270,99,11,25061,0,6.110202,49.663171,6361,109,1,1421251670,1528964054,0
GSM,270,77,41117,34115,0,6.455551,49.507335,1594,23,1,1421251847,1499997940,0
GSM,270,99,11,25062,0,6.105043,49.601884,7362,278,1,1421251865,1546850260,0
GSM,270,1,1031,15857,0,6.01669,50.048557,6802,23,1,1421290978,1536223184,0
GSM,270,99,11,25092,0,6.136621,49.632613,11182,1214,1,1421300814,1547788462,0
GSM,270,99,11,25091,0,6.162123,49.641491,6932,271,1,1421300824,1547542538,0
GSM,270,99,11,25171,0,6.134559,49.638907,3989,843,1,1421300936,1544512345,0
GSM,270,77,1,3442,0,6.127478,49.613215,1000,17,1,1421310901,1538158478,0
GSM,270,1,1020,45029,0,6.124191,49.617004,1000,2,1,1421311547,1425137236,0
GSM,270,99,11,25803,0,6.130008,49.649532,6870,1061,1,1421317318,1544509106,0
GSM,270,99,11,25173,0,6.131069,49.644161,5994,1187,1,1421317778,1549605296,0
GSM,270,99,11,26031,0,6.185737,49.649498,1100,87,1,1421322338,1436742234,0
GSM,270,99,11,25172,0,6.134927,49.632033,4185,1352,1,1421323203,1549960559,0
GSM,270,99,65291,25173,0,6.134262,49.64241,1000,3,1,1421323203,1436339871,0
GSM,270,99,11,25801,0,6.130119,49.645507,4429,1498,1,1421323327,1549605510,0
GSM,270,77,1,6141,0,6.126022,49.617233,1000,3,1,1421339630,1438301708,0
GSM,270,1,687,29452,0,6.426956,49.518827,4641,10,1,1421346055,1540279991,0
GSM,270,99,11,25093,0,6.134508,49.639163,3982,915,1,1421350886,1544512345,0
GSM,270,99,11,25152,0,6.128538,49.65057,6293,517,1,1421350886,1539316739,0
GSM,270,99,11,25122,0,6.128776,49.652482,2950,319,1,1421350886,1536295892,0
GSM,270,77,65281,4882,0,6.129025,49.60755,1000,17,1,1421356595,1499848381,0
GSM,270,99,11,25532,0,6.038224,50.059346,8135,41,1,1421377356,1541560124,0
GSM,270,77,6,6371,0,6.197454,49.617443,4349,1761,1,1421380053,1544578171,0
GSM,270,1,1011,30064,0,6.207099,49.631631,1000,5,1,1421411950,1526949422,0
GSM,270,1,1031,15034,0,6.074725,49.790797,2498,17,1,1421423186,1540208905,0
GSM,270,1,1031,15035,0,6.058918,49.786088,1456,43,1,1421423306,1521527656,0
GSM,270,77,65281,4641,0,6.140442,49.606247,1000,12,1,1421424630,1487206217,0
UMTS,270,77,6,1035958,0,6.4963531494141,49.716567993164,1000,5,1,1421405680,1421405680,0
UMTS,270,1,2080,378020,0,5.955374,49.583454,3430,127,1,1421427520,1521338510,0
GSM,270,1,1031,15657,0,5.992351,49.761888,4091,9,1,1421441972,1446855271,0
GSM,270,1,1031,12328,0,5.978193,49.765921,2575,16,1,1421442214,1483945254,0
GSM,270,1,1031,15973,0,5.96672,49.742662,2514,15,1,1421442594,1445901842,0
GSM,270,99,11,25802,0,6.128644,49.650612,19142,1163,1,1421477746,1549867104,0
GSM,270,99,11,25742,0,6.132725,49.662576,2248,70,1,1421477746,1536295892,0
GSM,270,77,65282,891,0,6.242844,49.75914,1000,5,1,1421668355,1426496768,0
GSM,270,99,11,25082,0,6.014562,49.660911,3169,2000,1,1421717599,1519737253,0
GSM,270,99,11,25081,0,6.018552,49.662431,5055,2000,1,1421717600,1519738573,0
GSM,270,99,11,25673,0,5.887278,49.643843,7566,750,1,1421717600,1492540200,0
GSM,270,99,11,25552,0,5.799352,49.670567,16584,1023,1,1421717600,1492540200,0
GSM,270,99,11,21637,0,5.977369,49.756187,50584,124,1,1421717611,1482305810,0
GSM,270,1,1,1223,0,5.9703826904297,49.635543823242,1000,1,1,1421036844,1421036844,0
GSM,270,99,12,20223,0,6.126072,49.574194,5259,1999,1,1421718150,1549934026,0
GSM,270,99,12,20383,0,6.127702,49.576338,1504,2000,1,1421718178,1544580854,0
GSM,270,99,12,22881,0,6.102414,49.579881,6363,1999,1,1421718300,1549938555,0
GSM,270,99,12,22883,0,6.086008,49.587611,2217,2000,1,1421718357,1549962860,0
GSM,270,99,12,10552,0,6.090945,49.596301,1972,158,1,1421718398,1484705202,0
GSM,270,99,12,22022,0,6.077565,49.611957,3709,499,1,1421718517,1549531619,0
GSM,270,99,12,22722,0,6.082045,49.625378,30371,1995,1,1421718557,1549946339,0
GSM,270,99,12,22721,0,6.066224,49.630051,3014,1251,1,1421718608,1542078151,0
GSM,270,99,12,25041,0,6.036535,49.635085,4515,458,1,1421718677,1543367250,0
GSM,270,99,12,25043,0,5.993005,49.638124,15370,2000,1,1421718758,1547222536,0
GSM,270,99,12,25011,0,5.975571,49.636946,8684,2000,1,1421718877,1540095423,0
GSM,270,99,12,25002,0,5.929641,49.63679,3451,500,1,1421718998,1504109170,0
GSM,270,99,11,25561,0,5.863698,49.957683,6150,1076,1,1421719136,1489669840,0
GSM,270,99,11,25272,0,5.903448,49.957219,1117,1245,1,1421719137,1484546357,0
GSM,270,99,11,25273,0,5.904879,49.962874,4327,1047,1,1421719136,1491306875,0
GSM,270,99,11,25562,0,5.856852,49.965586,1859,704,1,1421719136,1484734917,0
GSM,270,99,11,25632,0,5.879798,49.946806,17467,988,1,1421719137,1489669840,0
GSM,270,99,11,25631,0,5.893021,49.947739,6824,624,1,1421719137,1489669840,0
GSM,270,99,11,25412,0,5.83512,49.965999,14650,747,1,1421719137,1484546657,0
GSM,270,99,11,25401,0,5.852718,49.962318,6656,227,1,1421719136,1491306875,0
GSM,270,99,11,25293,0,5.816655,49.985349,8089,721,1,1421719136,1513832042,0
GSM,270,99,11,25411,0,5.846043,49.977147,17412,865,1,1421719137,1498461415,0
GSM,270,99,11,25672,0,5.967732,49.663979,3709,56,1,1421719165,1512361702,0
GSM,270,99,16,22263,0,6.0404205322266,49.474868774414,1000,2,1,1421635947,1421635947,0
GSM,270,99,16,22264,0,6.043167,49.478989,1000,4,1,1421636003,1421636003,0
GSM,270,99,16,22262,0,6.039963,49.473038,1000,3,1,1421635884,1421635884,0
GSM,270,99,11,25743,0,6.132511,49.667042,2662,84,1,1421720593,1536295892,0
GSM,270,99,11,25111,0,6.102831,49.79545,15132,258,1,1421720593,1535897021,0
GSM,270,99,11,25831,0,6.137294,49.692392,14640,203,1,1421720593,1539239365,0
GSM,270,99,11,26461,0,6.100289,49.806901,16664,299,1,1421720593,1535893346,0
GSM,270,99,11,26022,0,6.099305,49.836895,2306,239,1,1421720593,1492344537,0
GSM,270,99,11,26023,0,6.091411,49.845029,2189,216,1,1421720593,1484732881,0
GSM,270,99,11,25112,0,6.086336,49.774514,5841,328,1,1421720593,1500534253,0
GSM,270,99,11,25832,0,6.132314,49.707488,12924,400,1,1421720593,1537497979,0
GSM,270,99,11,25153,0,6.13145,49.681171,7452,248,1,1421720593,1536295888,0
GSM,270,99,11,26572,0,6.120355,49.849507,1939,213,1,1421720593,1483516240,0
GSM,270,99,11,26051,0,6.112969,49.851203,4002,239,1,1421720593,1484130713,0
GSM,270,99,11,26541,0,6.100527,49.827688,2183,177,1,1421720593,1492344537,0
GSM,270,99,11,25161,0,6.098234,49.750937,3833,474,1,1421720593,1539698825,0
GSM,270,99,11,25302,0,6.099199,49.735347,2838,166,1,1421720593,1485312207,0
GSM,270,99,11,25741,0,6.135659,49.678586,16130,165,1,1421720593,1536295710,0
GSM,270,99,11,26052,0,6.122251,49.853944,5225,238,1,1421720593,1484315661,0
GSM,270,99,11,25791,0,6.100323,49.646618,2703,32,1,1421720593,1543367402,0
GSM,270,99,11,25121,0,6.133718,49.692255,14608,143,1,1421720593,1536295453,0
GSM,270,99,12,20521,0,6.183538,49.615317,4956,2000,1,1421732189,1549930242,0
GSM,270,99,12,20063,0,6.155741,49.610576,4478,408,1,1421732306,1549930419,0
GSM,270,99,12,20533,0,6.148888,49.610548,5014,513,1,1421732387,1544520015,0
GSM,270,99,12,20332,0,6.132825,49.606372,1000,202,1,1421732492,1440899130,0
GSM,270,99,12,20112,0,6.13243,49.616097,8719,1928,1,1421732561,1549412440,0
GSM,270,99,12,20713,0,6.131297,49.626653,4729,2000,1,1421732711,1549958934,0
GSM,270,99,12,24033,0,6.180528,49.623639,5738,350,1,1421733858,1547510280,0
GSM,270,99,12,20391,0,6.143949,49.613716,2620,119,1,1421734126,1547510579,0
GSM,270,99,12,20291,0,6.185632,49.636893,3698,2000,1,1421734156,1549963366,0
LTE,270,77,1,1042357,0,6.138025,49.631877,1485,23,1,1421735994,1537119498,0
UMTS,270,77,1,1341433,0,6.112715,49.630737,1000,28,1,1421736123,1490420117,0
LTE,270,77,1,1042359,0,6.114644,49.625229,3283,4,1,1421736244,1539987626,0
GSM,270,99,12,22952,0,6.185592,49.547047,21314,158,1,1421737401,1547433244,0
UMTS,270,77,1,1331432,0,6.127312,49.618664,1626,18,1,1421737512,1527716201,0
GSM,270,99,12,20312,0,6.184432,49.617549,5181,1156,1,1421737648,1549843662,0
GSM,270,99,12,24032,0,6.192572,49.616766,5071,590,1,1421737895,1545281584,0
GSM,270,99,12,20522,0,6.173305,49.603687,8142,1999,1,1421737895,1544606488,0
GSM,270,99,12,20532,0,6.157214,49.621751,5250,370,1,1421737895,1538466690,0
GSM,270,99,12,20062,0,6.165951,49.606177,3975,476,1,1421738142,1541410324,0
GSM,270,99,12,20022,0,6.134595,49.612054,13551,1455,1,1421738388,1549875691,0
GSM,270,99,12,20342,0,6.135165,49.607203,5535,1475,1,1421738388,1549875975,0
GSM,270,99,12,20711,0,6.132593,49.62709,4624,1045,1,1421738512,1544573628,0
GSM,270,99,12,20052,0,6.141356,49.608557,5156,283,1,1421738512,1544520015,0
GSM,270,99,12,20712,0,6.131464,49.617975,4731,2000,1,1421738512,1549958554,0
GSM,270,99,12,20111,0,6.136133,49.6297,5245,1593,1,1421738759,1549958310,0
GSM,270,99,12,20534,0,6.141667,49.620349,6536,488,1,1421738759,1544486903,0
GSM,270,99,12,20113,0,6.129208,49.628495,5829,567,1,1421738759,1545099973,0
GSM,270,99,12,20531,0,6.133203,49.631436,7468,639,1,1421739129,1544691950,0
GSM,270,99,12,20221,0,6.159804,49.586845,7673,2000,1,1421739993,1549936645,0
GSM,270,99,12,20442,0,6.179364,49.616543,5898,2000,1,1421740308,1549961002,0
GSM,270,99,12,24031,0,6.196217,49.624285,3022,236,1,1421740734,1544578171,0
GSM,270,99,12,20243,0,6.142284,49.599446,11711,980,1,1421740674,1549951996,0
GSM,270,99,12,20292,0,6.183146,49.626727,8280,2000,1,1421740734,1544573096,0
GSM,270,99,12,20523,0,6.176381,49.615922,5590,361,1,1421740981,1544522126,0
GSM,270,99,12,20313,0,6.149433,49.613479,7256,177,1,1421741104,1544520229,0
GSM,270,99,12,20441,0,6.180458,49.623488,3308,2000,1,1421741227,1544522126,0
GSM,270,99,12,20012,0,6.135357,49.613878,4996,721,1,1421741351,1544573313,0
GSM,270,99,12,20271,0,6.196589,49.64078,23170,1999,1,1421741351,1547769876,0
GSM,270,99,12,20023,0,6.134154,49.608191,2984,724,1,1421741351,1547683950,0
GSM,270,99,12,20311,0,6.172434,49.628783,6221,419,1,1421741351,1547424852,0
GSM,270,99,12,20041,0,6.143786,49.602561,5393,684,1,1421742975,1549936645,0
GSM,270,99,11100,21653,0,5.752487,49.684067,1000,4,1,1421743117,1471285199,0
GSM,270,99,11,26431,0,6.203146,49.894024,38385,195,1,1421748608,1533294962,0
GSM,270,99,11,26432,0,6.269092,49.920655,28437,279,1,1421748608,1503668798,0
GSM,270,99,11,25451,0,5.964313,49.886956,24199,198,1,1421748608,1489669840,0
GSM,270,99,12,20241,0,6.161037,49.604432,6104,1157,1,1421752831,1549616994,0
GSM,270,99,12,20224,0,6.145161,49.594108,7388,955,1,1421752955,1549955646,0
GSM,270,99,12,20502,0,6.144402,49.597168,4640,485,1,1421754929,1541635712,0
GSM,270,99,12,20501,0,6.138985,49.599201,11642,332,1,1421754929,1542876879,0
GSM,270,99,12,20043,0,6.134825,49.605135,2529,213,1,1421754929,1548815954,0
GSM,270,99,12,20411,0,6.144752,49.598058,4576,165,1,1421754929,1549936645,0
GSM,270,99,12,20011,0,6.13388,49.622777,3788,324,1,1421756164,1544573479,0
GSM,270,99,12,10031,0,6.140279,49.611593,2179,221,1,1421756288,1537398594,0
GSM,270,99,12,20392,0,6.135375,49.611333,1552,602,1,1421756288,1549616478,0
GSM,270,99,12,20341,0,6.133576,49.60741,1562,910,1,1421756534,1549498601,0
GSM,270,99,12,20351,0,6.130821,49.605874,4307,509,1,1421757275,1542347122,0
GSM,270,99,12,20343,0,6.13416,49.607124,1541,373,1,1421757275,1539321073,0
GSM,270,99,12,20333,0,6.123373,49.605921,3400,42,1,1421757646,1439942991,0
GSM,270,99,12,20512,0,6.094291,49.595286,7790,463,1,1421757646,1531099444,0
GSM,270,99,12,20321,0,6.126504,49.60688,2330,209,1,1421757646,1547431395,0
GSM,270,99,12,20331,0,6.133292,49.60801,2161,142,1,1421757646,1439942166,0
GSM,270,99,12,20344,0,6.132275,49.607506,2247,335,1,1421759251,1545275286,0
GSM,270,99,12,20273,0,6.164588,49.61622,23644,273,1,1421763695,1549961158,0
GSM,270,99,12,20061,0,6.168372,49.614339,4202,331,1,1421766592,1549930356,0
GSM,270,99,12,25034,0,5.997594,49.636941,4589,2000,1,1421769018,1548162956,0
GSM,270,99,12,22412,0,6.080418,49.602955,4781,2000,1,1421769509,1549951339,0
GSM,270,99,12,22053,0,5.943559,49.557308,8788,73,1,1421833688,1549606797,0
GSM,270,99,12,22342,0,5.965922,49.596178,35766,654,1,1421833781,1536090091,0
LTE,270,99,12,22051,0,5.984902,49.583037,1000,2,1,1421833881,1535039517,0
GSM,270,99,12,22002,0,6.048276,49.600914,4008,314,1,1421833932,1540818324,0
GSM,270,99,12,22003,0,6.05705,49.611095,2820,249,1,1421834222,1540818247,0
GSM,270,99,12,22032,0,6.063377,49.611188,2371,487,1,1421834258,1540818146,0
GSM,270,99,12,22031,0,6.058239,49.61692,2750,196,1,1421834281,1540824776,0
GSM,270,99,12,22012,0,6.050398,49.620825,6586,1299,1,1421834401,1549533836,0
GSM,270,99,12,22431,0,6.031824,49.619579,8386,192,1,1421834842,1511922176,0
GSM,270,99,12,22333,0,6.041335,49.631395,17903,1994,1,1421835342,1547222388,0
GSM,270,99,12,25042,0,6.029517,49.634075,6818,1996,1,1421835473,1547222503,0
GSM,270,99,12,25012,0,5.959525,49.63647,5355,2000,1,1421835712,1543862760,0
GSM,270,99,12,22341,0,5.91065,49.640033,26635,1997,1,1421835832,1547222743,0
GSM,270,99,12,25003,0,5.868601,49.639366,3795,2000,1,1421835952,1537365805,0
GSM,270,99,12,22354,0,5.830837,49.643059,7707,2000,1,1421836012,1513839731,0
GSM,270,99,11,25203,0,5.879574,49.686433,4642,71,1,1421836312,1537365772,0
GSM,270,99,12,20432,0,6.140425,49.57522,1023,2000,1,1421850874,1541647228,0
GSM,270,99,12,20422,0,6.105162,49.597729,3048,313,1,1421851174,1549956019,0
GSM,270,99,12,22411,0,6.082076,49.612463,5361,2000,1,1421851284,1549951154,0
GSM,270,99,12,20363,0,6.081113,49.618158,9397,2000,1,1421851304,1546850260,0
GSM,270,99,12,22723,0,6.052648,49.628549,7971,2000,1,1421851414,1542080121,0
UMTS,270,77,6,1050807,0,6.2560272216797,49.543533325195,1000,1,1,1421847032,1421847032,0
LTE,270,77,1,1037750,0,6.13993,49.633669,1000,18,1,1421908209,1537119507,0
GSM,270,77,4129,40098,0,6.577835,49.706039,1000,9,1,1421909168,1482285847,0
GSM,270,99,13,24361,0,6.406942,49.532746,10089,1995,1,1421909185,1550055243,0
GSM,270,99,12,25032,0,6.012825,49.635879,2859,254,1,1421910092,1488532687,0
GSM,270,99,12,20143,0,6.084499,49.596608,5412,492,1,1421910562,1503967822,0
GSM,270,99,12,20563,0,6.097838,49.582661,6273,918,1,1421910823,1547433244,0
GSM,270,99,12,20132,0,6.08553,49.594298,5146,825,1,1421910862,1533531733,0
GSM,270,99,12,20181,0,6.10985,49.59941,2317,119,1,1421910902,1540805635,0
GSM,270,99,12,20182,0,6.117648,49.597895,3655,542,1,1421910942,1548815954,0
GSM,270,99,12,20413,0,6.126229,49.601711,2626,189,1,1421911172,1545373955,0
GSM,270,99,12,20412,0,6.123375,49.596873,3137,450,1,1421911222,1531096248,0
GSM,270,99,12,20421,0,6.126199,49.596636,1348,199,1,1421911292,1484705202,0
UMTS,270,77,1,1086311,0,6.1214447021484,49.624557495117,1000,6,1,1421894149,1421894149,0
GSM,270,99,12,10551,0,6.118582,49.599382,6142,24,1,1421916038,1484705202,0
GSM,270,99,13,22143,0,5.911836,49.534351,17197,694,1,1421917607,1536813340,0
GSM,270,99,13,22782,0,5.877445,49.559518,18435,1465,1,1421918896,1535001821,0
GSM,270,99,13,22381,0,5.90375,49.563776,6061,2000,1,1421918917,1543387186,0
GSM,270,99,13,22383,0,5.895078,49.561484,2813,2000,1,1421918938,1511234554,0
GSM,270,99,13,22813,0,5.91497,49.569718,12599,1498,1,1421919156,1543041647,0
GSM,270,99,12,22281,0,5.960849,49.582273,2217,1431,1,1421919487,1546952423,0
GSM,270,99,12,22892,0,5.956836,49.596619,35078,1821,1,1421919487,1536291600,0
GSM,270,99,12,22331,0,6.048641,49.623128,6015,472,1,1421920268,1542080121,0
GSM,270,99,12,22891,0,5.960056,49.616119,38088,1401,1,1421921585,1542080121,0
GSM,270,99,11,25674,0,5.838908,49.674484,5455,84,1,1421922576,1537365826,0
GSM,270,99,12,25863,0,5.951826,49.647023,9706,500,1,1421922715,1507783186,0
GSM,270,99,12,25862,0,5.957303,49.644328,5174,1997,1,1421922726,1543862917,0
LTE,270,77,1,1113015,0,6.10394,49.597028,4130,16,1,1421924106,1540295261,0
UMTS,270,77,1,1331433,0,6.111317,49.631424,1056,16,1,1421930855,1489581723,0
UMTS,270,77,1,1341432,0,6.127091,49.620514,1000,18,1,1421930906,1492041563,0
UMTS,270,77,1,1060535,0,6.1214447021484,49.624557495117,1000,1,1,1421921998,1421921998,0
LTE,270,77,1,1041335,0,6.149364,49.601442,3264,3,1,1421942448,1539941451,0
GSM,270,99,13,24232,0,6.406677,49.56569,11083,1987,1,1421943271,1548140758,0
GSM,270,99,13,24261,0,6.392011,49.587909,10318,1997,1,1421943367,1549623066,0
GSM,270,99,13,24363,0,6.298907,49.565502,12015,1453,1,1421991243,1544695015,0
GSM,270,99,13,24373,0,6.266686,49.590754,15231,1211,1,1421991243,1547543527,0
GSM,270,99,13,24211,0,6.30832,49.563298,34752,1636,1,1421991243,1546846320,0
GSM,270,99,13,24041,0,6.219858,49.609896,9989,390,1,1421991275,1485336930,0
GSM,270,99,13,24123,0,6.214221,49.603715,8922,841,1,1421991361,1549859603,0
GSM,270,77,6,6372,0,6.193496,49.614284,9708,2000,1,1421993220,1549859030,0
GSM,270,99,13,24121,0,6.360827,49.550548,27001,1980,1,1421995501,1547509746,0
GSM,270,99,13,24302,0,6.394494,49.512373,6699,1995,1,1421995896,1550053347,0
GSM,270,99,13,26191,0,6.549456,49.794831,26461,216,1,1421998271,1533276262,0
GSM,270,99,12,10661,0,6.138196,49.608336,1000,59,1,1422011979,1498451866,0
GSM,270,99,65291,25172,0,6.142219,49.638871,3371,9,1,1422019047,1503650001,0
GSM,270,99,12,20301,0,6.180937,49.642417,3012,184,1,1422019678,1542263466,0
GSM,270,99,12,20302,0,6.185383,49.617393,4787,489,1,1422019805,1544578171,0
GSM,270,99,13,26122,0,6.18791,49.638134,25474,1452,1,1422024305,1549960824,0
GSM,270,99,13,24372,0,6.263472,49.587627,8541,1436,1,1422024842,1544572543,0
GSM,270,99,13,24371,0,6.352641,49.542898,11221,1985,1,1422025145,1550054976,0
GSM,270,99,13,24362,0,6.349453,49.543077,11389,1996,1,1422025445,1549961926,0
GSM,270,99,13,24192,0,6.38797,49.522616,9291,1996,1,1422025567,1550055243,0
GSM,270,99,13,24301,0,6.377325,49.540399,9880,1998,1,1422025688,1550044618,0
GSM,270,77,13,24302,0,6.409578,49.509477,2834,11,1,1422030915,1498465464,0
GSM,270,99,12,20042,0,6.138084,49.597926,11498,209,1,1422087719,1549936645,0
GSM,270,99,13,22223,0,6.117238,49.541105,5060,2000,1,1422111770,1549530779,0
UMTS,270,77,6,1045686,0,6.218948,49.574432,1000,2,1,1422101832,1422101832,0
UMTS,270,77,6,1045687,0,6.218434,49.590569,1308,8,1,1422102141,1422102141,0
